stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2655,Str. Bailor 1,,45.710926661258,24.14702385664,https://tursib.ro/statii/2655,0,
2656,Str. Bailor 2,,45.71091,24.14724,https://tursib.ro/statii/2656,0,
2657,Str. Magurii 1,,45.710437,24.143771,https://tursib.ro/statii/2657,0,
2658,Scoala Generala Nr.3,,45.710064,24.143037,https://tursib.ro/statii/2658,0,
2659,Cisnadie Parc,,45.707409,24.134531,https://tursib.ro/statii/2659,0,
2670,Sala Polivalenta,,45.707271,24.134491,https://tursib.ro/statii/2670,0,
2671,Piata Gozelinus 1,,45.704777,24.113095,https://tursib.ro/statii/2671,0,
2672,Piata Gozelinus 2,,45.704734,24.112165,https://tursib.ro/statii/2672,0,
2673,Strada Marului,,45.711344088896,24.105752706528,https://tursib.ro/statii/2673,0,
2674,Strada Ciresilor,,45.710824,24.105906,https://tursib.ro/statii/2674,0,
2675,Strada Sibiului 1,,45.718408,24.155803,https://tursib.ro/statii/2675,0,
2676,Strada Sibiului 2,,45.718535622319,24.155728965998,https://tursib.ro/statii/2676,0,
2677,Uzina de apa 1,,45.735583723593,24.155781269074,https://tursib.ro/statii/2677,0,
2678,Uzina de apa 2,,45.735045491324,24.1561165452,https://tursib.ro/statii/2678,0,
2679,Sevis 1,,45.742903,24.14786,https://tursib.ro/statii/2679,0,
2680,Sevis 2,,45.744082,24.14635,https://tursib.ro/statii/2680,0,
2681,Str. Magurii 2,,45.708454,24.138221,https://tursib.ro/statii/2681,0,
2682,Str. Izvorului,,45.721572,24.158362,https://tursib.ro/statii/2682,0,
2683,Versailles,,45.735369,24.10819,https://tursib.ro/statii/2683,0,
3010,Calea Surii Mari 1,,45.81957999926,24.150434285402,https://tursib.ro/statii/3010,0,
3012,Calea Surii Mari 2,,45.818805642444,24.150255080313,https://tursib.ro/statii/3012,0,
3013,Viile Sibiului 3,,45.835621296181,24.160108342767,https://tursib.ro/statii/3013,0,
3014,Viile Sibiului 4,,45.83276881487,24.156918525696,https://tursib.ro/statii/3014,0,
3015,Viile Sibiului 5,,45.829687942799,24.152738302946,https://tursib.ro/statii/3015,0,
3016,Hornbach 1,,45.82176690327,24.149370957166,https://tursib.ro/statii/3016,0,
3017,Hornbach,,45.822919377285,24.148655142635,https://tursib.ro/statii/3017,0,
3021,Scandia 1,,45.795190534244,24.203159809113,https://tursib.ro/statii/3021,0,
3022,Scandia 2,,45.795385492237,24.202885553241,https://tursib.ro/statii/3022,0,
3041,Piata Tiglari 1,,45.813194855619,24.136787876487,https://tursib.ro/statii/3041,0,
3042,Alimentara Tiglari 1,,45.80964117396,24.140408523381,https://tursib.ro/statii/3042,0,
3043,Alimentara Tiglari 2,,45.809599691774,24.140504412353,https://tursib.ro/statii/3043,0,
3044,Bariera Tiglari 1,,45.81084402705,24.13782119751,https://tursib.ro/statii/3044,0,
3045,Bariera Tiglari 2,,45.81058193489,24.138469286263,https://tursib.ro/statii/3045,0,
3046,Piata Tiglari 2,,45.813339741653,24.135761260986,https://tursib.ro/statii/3046,0,
3048,Lisabona 1,,45.814516576182,24.129946231842,https://tursib.ro/statii/3048,0,
3049,Landshut,,45.815009175467,24.135120213032,https://tursib.ro/statii/3049,0,
3050,Lisabona 2,,45.81496874884,24.131545163691,https://tursib.ro/statii/3050,0,
3051,Londra,,45.816566980345,24.128446374089,https://tursib.ro/statii/3051,0,
